Question,Answer,Score
How i use Patient Rule Induction Method?,Patient Rule Induction Method is implemented in Caret under the library supervisedPRIM. The method in Caret to use this model is PRIM.,0.90155563646325
What is Fuzzy Rules Using Genetic Cooperative-Competitive Learning and Pittsburgh?,Fuzzy Rules Using Genetic Cooperative-Competitive Learning and Pittsburgh is a model of machine learning used for classification.,0.8689525830018422
How i use Least Squares Support Vector Machine?,Least Squares Support Vector Machine is implemented in Caret under the library kernlab. The method in Caret to use this model is lssvmLinear.,0.8129356047976203
What are the tuning parameters of Continuation Ratio Model for Ordinal Data?,"Continuation Ratio Model for Ordinal Data have the following tuning parameters: parallel, link.",0.876169909756004
What are the tuning parameters of Multilayer Perceptron Network with Dropout?,"Multilayer Perceptron Network with Dropout have the following tuning parameters: size, dropout, batch_size, lr, rho, decay, activation.",0.7984784772869635
What are the tuning parameters of Monotone Multi-Layer Perceptron Neural Network?,"Monotone Multi-Layer Perceptron Neural Network have the following tuning parameters: hidden1, n.ensemble.",0.981496893149415
What are the tuning parameters of Fuzzy Rules with Weight Factor?,"Fuzzy Rules with Weight Factor have the following tuning parameters: num.labels, type.mf.",0.8670176545873226
What are the tuning parameters of Factor-Based Linear Discriminant Analysis?,Factor-Based Linear Discriminant Analysis have the following tuning parameters: q.,0.9657690707188252
How i use Quadratic Discriminant Analysis?,Quadratic Discriminant Analysis is implemented in Caret under the library MASS. The method in Caret to use this model is qda.,0.9103267255485964
What is Penalized Discriminant Analysis?,Penalized Discriminant Analysis is a model of machine learning used for classification.,0.9232601256589342
How i use Mixture Discriminant Analysis?,Mixture Discriminant Analysis is implemented in Caret under the library mda. The method in Caret to use this model is mda.,0.7803410539809068
What is Localized Linear Discriminant Analysis?,Localized Linear Discriminant Analysis is a model of machine learning used for regression.,-0.8154201483545408
What are the tuning parameters of Learning Vector Quantization?,"Learning Vector Quantization have the following tuning parameters: size, k.",0.928058510959793
"What are the tuning parameters of Multi-Layer Perceptron, multiple layers?","Multi-Layer Perceptron, multiple layers have the following tuning parameters: layer1, layer2, layer3, decay.",0.8996063683665168
How i use Semi-Naive Structure Learner Wrapper?,Semi-Naive Structure Learner Wrapper is implemented in Caret under the library bnclassify. The method in Caret to use this model is nbSearch.,1.0457829135953485
What is the lars package?,"Efficient procedures for fitting an entire lasso sequence with the cost of a single least squares fit. Least angle regression and infinitesimal forward stagewise regression are related to the lasso, as described in the paper below.",0.9891794059948495
What is Bagged AdaBoost?,Bagged AdaBoost is a model of machine learning used for classification.,0.8746564572874428
What is Oblique Random Forest?,Oblique Random Forest is a model of machine learning used for regression.,-0.8877708899305614
What is Non-Convex Penalized Quantile Regression?,Non-Convex Penalized Quantile Regression is a model of machine learning used for regression.,0.8948432087003543
How i use Adaptive Mixture Discriminant Analysis?,Adaptive Mixture Discriminant Analysis is implemented in Caret under the library adaptDA. The method in Caret to use this model is amdai.,0.8957760963684906
How i use Penalized Linear Discriminant Analysis?,"Penalized Linear Discriminant Analysis is implemented in Caret under the library penalizedLDA, plyr. The method in Caret to use this model is PenalizedLDA.",0.9207018647008696
How i use Boosted Logistic Regression?,Boosted Logistic Regression is implemented in Caret under the library caTools. The method in Caret to use this model is LogitBoost.,0.8803183570997576
What is Relaxed Lasso?,Relaxed Lasso is a model of machine learning used for regression.,0.8773026603459982
What is Rotation Forest?,Rotation Forest is a model of machine learning used for regression.,-0.6557396889045913
What are the tuning parameters of Relevance Vector Machines with Radial Basis Function Kernel?,Relevance Vector Machines with Radial Basis Function Kernel have the following tuning parameters: sigma.,0.7864285609002405
What are the tuning parameters of Mixture Discriminant Analysis?,Mixture Discriminant Analysis have the following tuning parameters: subclasses.,0.8371437185428164
What is Penalized Multinomial Regression?,Penalized Multinomial Regression is a model of machine learning used for regression.,-0.8761581166240539
How i use Boosted Tree?,"Boosted Tree is implemented in Caret under the library party, mboost, plyr, partykit. The method in Caret to use this model is blackboost.",0.917523132382582
How i use CART?,CART is implemented in Caret under the library rpart. The method in Caret to use this model is rpart.,0.8450178595214988
What is Linear Discriminant Analysis?,Linear Discriminant Analysis is a model of machine learning used for regression.,-0.8572486527559502
What is Distance Weighted Discrimination with Polynomial Kernel?,Distance Weighted Discrimination with Polynomial Kernel is a model of machine learning used for classification.,0.903496989882514
What is Adjacent Categories Probability Model for Ordinal Data?,Adjacent Categories Probability Model for Ordinal Data is a model of machine learning used for classification.,0.8611418556419489
How i use Boosted Generalized Linear Model?,"Boosted Generalized Linear Model is implemented in Caret under the library plyr, mboost. The method in Caret to use this model is glmboost.",0.654266556837207
What is Relevance Vector Machines with Polynomial Kernel?,Relevance Vector Machines with Polynomial Kernel is a model of machine learning used for regression.,0.98510637658667
What is Nearest Shrunken Centroids?,Nearest Shrunken Centroids is a model of machine learning used for regression.,-0.8796405344279106
How i use Least Angle Regression?,Least Angle Regression is implemented in Caret under the library lars. The method in Caret to use this model is lars2.,0.6995538404599909
What is the hdi package?,Implementation of multiple approaches to perform inference in high-dimensional models.,0.8676645088454652
What is Single C5.0 Ruleset?,Single C5.0 Ruleset is a model of machine learning used for classification.,0.957704022670671
What are the tuning parameters of Regularized Linear Discriminant Analysis?,Regularized Linear Discriminant Analysis have the following tuning parameters: estimator.,0.7339917788018789
How i use Binary Discriminant Analysis?,Binary Discriminant Analysis is implemented in Caret under the library binda. The method in Caret to use this model is binda.,0.9325694638553086
How i use AdaBoost Classification Trees?,AdaBoost Classification Trees is implemented in Caret under the library fastAdaboost. The method in Caret to use this model is adaboost.,1.0785131243244552
What are the tuning parameters of Stacked AutoEncoder Deep Neural Network?,"Stacked AutoEncoder Deep Neural Network have the following tuning parameters: layer1, layer2, layer3, hidden_dropout, visible_dropout.",0.7363025251866128
What is the sda package?,Provides an efficient framework for high-dimensional linear and diagonal discriminant analysis with variable selection. The classifier is trained using James-Stein-type shrinkage estimators and predictor variables are ranked using correlation-adjusted t-scores (CAT scores). Variable selection error is controlled using false non-discovery rates or higher criticism.,1.1223107982952671
What is Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment?,Fuzzy Rules Using the Structural Learning Algorithm on Vague Environment is a model of machine learning used for classification.,0.8868177879318034
What are the tuning parameters of Regularized Logistic Regression?,"Regularized Logistic Regression have the following tuning parameters: cost, loss, epsilon.",1.021727554058109
What is Quantile Regression Neural Network?,Quantile Regression Neural Network is a model of machine learning used for classification.,-1.0107264110879124
How i use Linear Discriminant Analysis with Stepwise Feature Selection?,"Linear Discriminant Analysis with Stepwise Feature Selection is implemented in Caret under the library klaR, MASS. The method in Caret to use this model is stepLDA.",0.9441723323871096
What is Hybrid Neural Fuzzy Inference System?,Hybrid Neural Fuzzy Inference System is a model of machine learning used for classification.,-1.0572663848163466
What is the plotmo package?,Plot model surfaces for a wide variety of models using partial dependence plots and other techniques. Also plot model residuals and other information on the model.,1.020987701943518
What is Fuzzy Rules Using Chi's Method?,Fuzzy Rules Using Chi's Method is a model of machine learning used for regression.,-0.7780141048040665
What is The Bayesian lasso?,The Bayesian lasso is a model of machine learning used for regression.,0.9693217354755208
What is Heteroscedastic Discriminant Analysis?,Heteroscedastic Discriminant Analysis is a model of machine learning used for regression.,-0.958878200769618
How i use Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection is implemented in Caret under the library MASS. The method in Caret to use this model is lmStepAIC.,0.9813569532127636
What is Localized Linear Discriminant Analysis?,Localized Linear Discriminant Analysis is a model of machine learning used for classification.,0.8445475852760901
What is Optimal Weighted Nearest Neighbor Classifier?,Optimal Weighted Nearest Neighbor Classifier is a model of machine learning used for classification.,0.9205922269716398
What is Parallel Random Forest?,Parallel Random Forest is a model of machine learning used for classification and regression.,0.9643119696879958
What is Factor-Based Linear Discriminant Analysis?,Factor-Based Linear Discriminant Analysis is a model of machine learning used for regression.,-1.0322949440336755
What is the hdm package?,"Implementation of selected high-dimensional statistical and econometric methods for estimation and inference. Efficient estimators and uniformly valid confidence intervals for various low-dimensional causal/ structural parameters are provided which appear in high-dimensional approximately sparse models. Including functions for fitting heteroscedastic robust Lasso regressions with non-Gaussian errors and for instrumental variable (IV) and treatment effect estimation in a high-dimensional setting. Moreover, the methods enable valid post-selection inference and rely on a theoretically grounded, data-driven choice of the penalty. Chernozhukov, Hansen, Spindler (2016) <arXiv:1603.01700>.",0.9603478143422708
How i use Penalized Linear Regression?,Penalized Linear Regression is implemented in Caret under the library penalized. The method in Caret to use this model is penalized.,0.8113559295422675
What is Linear Regression with Backwards Selection?,Linear Regression with Backwards Selection is a model of machine learning used for classification.,-0.7623533490805894
What is Stabilized Linear Discriminant Analysis?,Stabilized Linear Discriminant Analysis is a model of machine learning used for classification.,0.7613737296872736
What is Boosted Classification Trees?,Boosted Classification Trees is a model of machine learning used for classification.,0.947885346009928
What are the tuning parameters of Random Forest?,Random Forest have the following tuning parameters: mtry.,0.7885543323464256
What is Elasticnet?,Elasticnet is a model of machine learning used for regression.,0.9707841340027814
How i use Random Forest Rule-Based Model?,"Random Forest Rule-Based Model is implemented in Caret under the library randomForest, inTrees, plyr. The method in Caret to use this model is rfRules.",0.8287483918205992
What is the GMMBoost package?,Likelihood-based boosting approaches for generalized mixed models are provided.,0.905853503202594
What is Penalized Discriminant Analysis?,Penalized Discriminant Analysis is a model of machine learning used for classification.,0.9797028873259848
What are the tuning parameters of Support Vector Machines with Radial Basis Function Kernel?,"Support Vector Machines with Radial Basis Function Kernel have the following tuning parameters: sigma, C.",0.8794280056223027
How i use Boosted Smoothing Spline?,"Boosted Smoothing Spline is implemented in Caret under the library bst, plyr. The method in Caret to use this model is bstSm.",0.7206114316552064
What is Cost-Sensitive CART?,Cost-Sensitive CART is a model of machine learning used for regression.,-0.9410006871021416
What is L2 Regularized Linear Support Vector Machines with Class Weights?,L2 Regularized Linear Support Vector Machines with Class Weights is a model of machine learning used for regression.,-0.9718837158752216
What is Polynomial Kernel Regularized Least Squares?,Polynomial Kernel Regularized Least Squares is a model of machine learning used for regression.,0.9985748723527808
What is Model Tree?,Model Tree is a model of machine learning used for classification.,-0.912348930428196
How i use SIMCA?,"SIMCA is implemented in Caret under the library rrcov, rrcovHD. The method in Caret to use this model is CSimca.",0.8802030976608547
What is Maximum Uncertainty Linear Discriminant Analysis?,Maximum Uncertainty Linear Discriminant Analysis is a model of machine learning used for classification.,0.8928408722685525
What is Learning Vector Quantization?,Learning Vector Quantization is a model of machine learning used for classification.,0.9792865704876416
What is the torch package?,Provides functionality to define and train neural networks similar to 'PyTorch' by Paszke et al (2019) <arXiv:1912.01703> but written entirely in R using the 'libtorch' library. Also supports low-level tensor operations and 'GPU' acceleration.,0.9556431807834612
What is Penalized Linear Regression?,Penalized Linear Regression is a model of machine learning used for regression.,0.9357358243286664
What is Model Rules?,Model Rules is a model of machine learning used for regression.,0.7750018144346023
How i use Relevance Vector Machines with Linear Kernel?,Relevance Vector Machines with Linear Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is rvmLinear.,0.9583402956618012
What are the tuning parameters of Linear Regression with Stepwise Selection?,Linear Regression with Stepwise Selection have the following tuning parameters: None.,0.7721359414255008
What is Weighted Subspace Random Forest?,Weighted Subspace Random Forest is a model of machine learning used for regression.,-0.8593894386281119
How i use Self-Organizing Maps?,Self-Organizing Maps is implemented in Caret under the library kohonen. The method in Caret to use this model is xyf.,0.7828862861164347
What is C4.5-like Trees?,C4.5-like Trees is a model of machine learning used for regression.,-0.9847817733347516
What is CHi-squared Automated Interaction Detection?,CHi-squared Automated Interaction Detection is a model of machine learning used for classification.,0.9737477038660164
What is High-Dimensional Regularized Discriminant Analysis?,High-Dimensional Regularized Discriminant Analysis is a model of machine learning used for classification.,0.7237199940989061
What is Regularized Discriminant Analysis?,Regularized Discriminant Analysis is a model of machine learning used for classification.,0.9050552562508886
What is Neural Network?,Neural Network is a model of machine learning used for classification and regression.,0.7759940064714915
What are the tuning parameters of Bagged MARS using gCV Pruning?,Bagged MARS using gCV Pruning have the following tuning parameters: degree.,0.946715268038082
What is ROC-Based Classifier?,ROC-Based Classifier is a model of machine learning used for regression.,-0.743037301433446
What are the tuning parameters of Distance Weighted Discrimination with Polynomial Kernel?,"Distance Weighted Discrimination with Polynomial Kernel have the following tuning parameters: lambda, qval, degree, scale.",0.8469068988902447
How i use CART?,CART is implemented in Caret under the library rpart. The method in Caret to use this model is rpart2.,0.8493263424564267
What is Single C5.0 Ruleset?,Single C5.0 Ruleset is a model of machine learning used for regression.,-0.9949179811710472
What is Wang and Mendel Fuzzy Rules?,Wang and Mendel Fuzzy Rules is a model of machine learning used for classification.,-1.0760513338800703
How i use Generalized Additive Model using Splines?,Generalized Additive Model using Splines is implemented in Caret under the library gam. The method in Caret to use this model is gamSpline.,0.9939348004704744
How i use Gaussian Process with Polynomial Kernel?,Gaussian Process with Polynomial Kernel is implemented in Caret under the library kernlab. The method in Caret to use this model is gaussprPoly.,1.0689827508995189
What is Generalized Linear Model with Stepwise Feature Selection?,Generalized Linear Model with Stepwise Feature Selection is a model of machine learning used for classification and regression.,0.7937076534545189
What are the tuning parameters of Fuzzy Inference Rules by Descent Method?,"Fuzzy Inference Rules by Descent Method have the following tuning parameters: num.labels, max.iter.",0.9142423400530152
What are the tuning parameters of Partial Least Squares Generalized Linear Models?,"Partial Least Squares Generalized Linear Models have the following tuning parameters: nt, alpha.pvals.expli.",0.7612060994671321
What is ROC-Based Classifier?,ROC-Based Classifier is a model of machine learning used for classification.,1.0675309895530898
What is Sparse Distance Weighted Discrimination?,Sparse Distance Weighted Discrimination is a model of machine learning used for classification.,0.8344813673368013
What is the maptree package?,"Functions with example data for graphing, pruning, and mapping models from hierarchical clustering, and classification and regression trees.",0.6814601262894513
What is Random Forest?,Random Forest is a model of machine learning used for classification and regression.,1.0166217239899669
How i use Bagged FDA using gCV Pruning?,Bagged FDA using gCV Pruning is implemented in Caret under the library earth. The method in Caret to use this model is bagFDAGCV.,0.9285608335446778
What is Tree-Based Ensembles?,Tree-Based Ensembles is a model of machine learning used for classification and regression.,0.9303122574686316
What is the rminer package?,"Facilitates the use of data mining algorithms in classification and regression (including time series forecasting) tasks by presenting a short and coherent set of functions. Versions: 1.4.6 / 1.4.5 / 1.4.4 new automated machine learning (AutoML) and ensembles, via improved fit(), mining() and mparheuristic() functions, and new categorical preprocessing, via improved delevels() function; 1.4.3 new metrics (e.g., macro precision, explained variance), new ""lssvm"" model and improved mparheuristic() function; 1.4.2 new ""NMAE"" metric, ""xgboost"" and ""cv.glmnet"" models (16 classification and 18 regression models); 1.4.1 new tutorial and more robust version; 1.4 - new classification and regression models, with a total of 14 classification and 15 regression methods, including: Decision Trees, Neural Networks, Support Vector Machines, Random Forests, Bagging and Boosting; 1.3 and 1.3.1 - new classification and regression metrics; 1.2 - new input importance methods via improved Importance() function; 1.0 - first version.",0.8306804549436438
What is the penalizedLDA package?,"Implements the penalized LDA proposal of ""Witten and Tibshirani (2011), Penalized classification using Fisher's linear discriminant, to appear in Journal of the Royal Statistical Society, Series B"".",0.917286560338226
What is the earth package?,"Build regression models using the techniques in Friedman's papers ""Fast MARS"" and ""Multivariate Adaptive Regression Splines"" <doi:10.1214/aos/1176347963>. (The term ""MARS"" is trademarked and thus not used in the name of the package.)",0.7898274166237522
What are the tuning parameters of Multilayer Perceptron Network with Dropout?,"Multilayer Perceptron Network with Dropout have the following tuning parameters: size, dropout, batch_size, lr, rho, decay, cost, activation.",0.9261973649101336
What is Single C5.0 Tree?,Single C5.0 Tree is a model of machine learning used for regression.,-0.9393938453482538
What is Multilayer Perceptron Network with Dropout?,Multilayer Perceptron Network with Dropout is a model of machine learning used for regression.,-0.9023417413255684
How i use Shrinkage Discriminant Analysis?,Shrinkage Discriminant Analysis is implemented in Caret under the library sda. The method in Caret to use this model is sda.,0.9613422406552724
How i use Diagonal Discriminant Analysis?,Diagonal Discriminant Analysis is implemented in Caret under the library sparsediscrim. The method in Caret to use this model is dda.,1.0371646995038513
What is Support Vector Machines with Linear Kernel?,Support Vector Machines with Linear Kernel is a model of machine learning used for classification and regression.,0.9585034085312026
How i use Penalized Discriminant Analysis?,Penalized Discriminant Analysis is implemented in Caret under the library mda. The method in Caret to use this model is pda2.,0.7061257005123485
